Title,Date,Link,Description
카카오뱅크 '기술 공유의 장' 개발자 컨퍼런스 후원,"Fri, 24 May 2024 13:18:00 +0900",https://www.ngetnews.com/news/articleView.html?idxno=506543,뉴스저널리즘 김혜민 기자 = 카카오뱅크는 올해도 다양한 기술 행사를 후원해 국내 개발자의 성장을 돕는다고 24일 밝혔다. 카카오뱅크는 국내 서버 개발자와 안드로이드 개발자 기술 공유 컨퍼런스 '스프링캠프... 
"카카오뱅크, '발명의 날 기념식' 특허청장 표창 수상","Thu, 23 May 2024 10:22:00 +0900",https://daily.hankooki.com/news/articleView.html?idxno=1087027,카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다. 사진=카카오뱅크  카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가... 
"카카오뱅크, '제59회 발명의 날' 특허청장 표창 수상","Thu, 23 May 2024 09:12:00 +0900",https://n.news.naver.com/mnews/article/030/0003208295?sid=101,카카오뱅크(대표 윤호영)는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. '발명의 날 행사'는 특허청이 주최하고 한국발명진흥회가 주관하는 행사로 매년 분야별 발명 유공자(기업체 및... 
"팬심 사로잡은 카뱅, 10·20 마음도 잡았다","Fri, 24 May 2024 12:03:00 +0900",https://n.news.naver.com/mnews/article/031/0000839249?sid=101,카카오뱅크의 팬심 공략이 통했다. 딱딱하게만 느껴졌던 금융에 팬덤 문화가 합쳐지면서 모객 효과도 톡톡히 봤다. 23일 카카오뱅크에 따르면 '기록통장 with NCT WISH'의 기부금 목표 금액은 출시 하루 만에 1억원을... 
"카카오뱅크, 개발자 컨퍼런스 후원...“생태계 확장·성장 지원”","Fri, 24 May 2024 10:30:00 +0900",https://www.news2day.co.kr/article/20240524500090,"인터넷전문은행 카카오뱅크가 올해도 다양한 기술 행사의 후원을 통해 국내 개발자의 성장을 돕는다. 24일 카카오뱅크에 따르면 국내 서버 개발자, 안드로이드 개발자들의 기술 공유 컨퍼런스 '스프링캠프 2024(Spring... "
"&quot;신용평가체계 혁신&quot; 카카오뱅크, 발명의 날 행사서 특허청장 표창 수상","Thu, 23 May 2024 11:19:00 +0900",https://n.news.naver.com/mnews/article/014/0005189278?sid=101,카카오뱅크가 비대면 모바일 뱅킹 기술과 신용평가체계(CSS) 혁신 성과를 인정 받아 ‘제59회 발명의 날 기념식’에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 ‘발명의 날... 
"카카오뱅크, 중·저신용대출 잔액 4.6조…1년 새 1조 늘었다","Sat, 25 May 2024 06:04:00 +0900",http://www.segyebiz.com/newsView/20240524510070?OutUrl=naver,"카카오뱅크 제공 카카오뱅크의 중·저신용대출 잔액(개인사업자 포함, 1분기 평균 잔액 기준)이 역대 최고치인 4조6000억 원을 넘어섰다. 이는 지난해 1분기 말 대비 1조원가량 증가한 수치로 이 은행의 누적 공급액은... "
"카카오뱅크, '기술 공유의 장' 개발자 컨퍼런스 후원","Fri, 24 May 2024 09:38:00 +0900",https://www.pinpointnews.co.kr/news/articleView.html?idxno=267596,"카카오뱅크가 올해도 다양한 기술 행사의 후원을 통해 국내 개발자의 성장을 돕는다. 카카오뱅크는 국내 서버 개발자, 안드로이드 개발자들의 기술 공유 컨퍼런스 '스프링캠프 2024(Spring camp 2024)'와 '드로이드나이츠... "
"카카오뱅크, 기술공유 컨퍼런스 스프링캠프·드로이드나이츠 후원","Fri, 24 May 2024 10:08:00 +0900",https://www.insightkorea.co.kr/news/articleView.html?idxno=200457,"카카오뱅크가 올해도 다양한 기술 행사의 후원을 통해 국내 개발자의 성장을 돕는다. 카카오뱅크는 국내 서버 개발자, 안드로이드 개발자들의 기술 공유 컨퍼런스 스프링캠프 2024(Spring camp 2024)와 드로이드나이츠... "
"“개발자 성장 돕는다”…카카오뱅크, 국내 개발자 컨퍼런스 후원","Fri, 24 May 2024 10:22:00 +0900",http://www.thebigdata.co.kr/view.php?ud=2024052409582136223e9bb86c69_23,"카카오뱅크(323410)는 국내 서버 개발자, 안드로이드 개발자들의 기술 공유 컨퍼런스 ‘스프링캠프 2024’와 ‘드로이드나이츠 2024’의 후원사로 참여한다고 24일 밝혔다. ‘스프링캠프’는 자바(JVM) 프로그램 기반... "
"카카오뱅크, 기술 공유 컨퍼런스 후원...국내 개발자 성장 도와","Fri, 24 May 2024 10:32:00 +0900",https://www.lcnews.co.kr/news/articleView.html?idxno=75974,"카카오뱅크, 기술 공유 컨퍼런스 후원 이미지 [사진=카카오뱅크 제공] 라이센스뉴스 = 김재용 기자 | 카카오뱅크가 올해도 다양한 기술 행사의 후원을 통해 국내 개발자의 성장을 돕는다. 카카오뱅크는 국내 서버 개발자... "
"카카오뱅크, 국내 개발자 컨퍼런스 후원","Fri, 24 May 2024 09:58:00 +0900",https://www.ceoscoredaily.com/page/view/2024052409375066972,카카오뱅크는 국내 개발자 기술 공유 컨퍼런스 ‘스프링캠프 2024(Spring camp 2024)’와 ‘드로이드나이츠 2024(Droid Knights 2024)’의 후원사로 참여한다고 24일 밝혔다. 스프링캠프는 자바(JVM) 프로그램 기반... 
"카카오뱅크, '기술 공유의 장' 개발자 컨퍼런스 후원","Fri, 24 May 2024 16:08:00 +0900",http://www.smarttimes.co.kr/news/articleView.html?idxno=20004,"카카오뱅크는 국내 서버 개발자, 안드로이드 개발자들의 기술 공유 컨퍼런스 '스프링캠프 2024(Spring camp 2024)'와 '드로이드나이츠 2024(Droid Knights 2024)'의 후원사로 참여한다고 24일 밝혔다. '스프링캠프'는 자바(JVM)... "
"﻿카카오뱅크, '발명의 날 행사' 특허청장 표창 수상","Thu, 23 May 2024 10:06:00 +0900",https://biz.newdaily.co.kr/site/data/html/2024/05/23/2024052300058.html,뉴데일리 설유빈 기자 = 카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 '발명의 날 행사'에서는 매년 분야별 발명 유공자(기업체 및... 
"덕심 공략 통했다…카카오뱅크, '기록통장 with NCT WISH' 1억 원 돌파","Thu, 23 May 2024 11:25:00 +0900",https://n.news.naver.com/mnews/article/011/0004344211?sid=101,카카오뱅크가 SM엔터테인먼트와 함께 선보인 '기록통장 with NCT WISH'의 저축액이 출시 하루 만에 기부금 목표 금액인 1억 원을 돌파했다고 23일 밝혔다. 기록통장 with NCT WISH는 카카오뱅크 기록통장 상품의 첫... 
'상생 1등' 카카오뱅크의 압도적 중저신용 포용력...기반에는 남다른 '테크'가...,"Fri, 24 May 2024 15:24:00 +0900",https://www.techm.kr/news/articleView.html?idxno=125127,"윤호영 카카오뱅크 대표/사진=카카오뱅크 카카오뱅크가 인터넷은행 중 유일하게 지난해 중·저신용대출 확대 목표를 달성한데 이어 중·저신용대출 잔액(개인사업자 포함, 1분기 평균 잔액 기준)이 역대 최고치인... "
"카카오뱅크, ‘발명의 날 행사’ 특허청장 표창 수상","Thu, 23 May 2024 09:34:00 +0900",https://n.news.naver.com/mnews/article/119/0002832540?sid=101,카카오뱅크는 ‘제59회 발명의 날 기념식’에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 ‘발명의 날 행사’에서는 매년 분야별 발명 유공자(기업체 및 연구기관 대표 등)... 
"카카오뱅크, '발명의 날 행사' 특허청장 표창 수상","Thu, 23 May 2024 09:52:00 +0900",https://www.newspim.com/news/view/20240523000175,"카카오뱅크(대표이사 윤호영, Daniel)는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 행사에서는 매년 분야별 발명 유공자(기업체 및 연구기관... "
"카카오뱅크, '발명의 날 행사'에서 특허청장 표창 수상","Thu, 23 May 2024 12:07:00 +0900",https://www.polinews.co.kr/news/articleView.html?idxno=649668,"카카오뱅크(대표이사 윤호영, Daniel)는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 '발명의 날 행사'에서는 매년 분야별 발명 유공자(기업체 및... "
"카카오뱅크, 에코챌린저스 성과 공유회…&quot;생물 다양성 중요&quot;","Mon, 20 May 2024 10:38:00 +0900",https://n.news.naver.com/mnews/article/003/0012554869?sid=101,카카오뱅크는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고 성과 공유회를 열었다고 20일 밝혔다. 카카오뱅크 에코챌린저스는 생물 다양성 보존 및 기후 변화에 관심이 많은 만 19~34세 청년 약 30명과... 
"카카오뱅크, 중·저신용대출 잔액 4.6조 역대 최고…&quot;안정적 연체율 관리로 포...","Fri, 24 May 2024 15:20:00 +0900",https://www.techm.kr/news/articleView.html?idxno=125126,"사진=카카오뱅크 카카오뱅크가 지난해 인터넷은행 중 유일하게 중·저신용대출 확대 목표를 달성한데 이어 중·저신용대출 잔액(개인사업자 포함, 1분기 평균 잔액 기준)이 역대 최고치인 4조6000억원을 넘어섰다.... "
"카카오뱅크, '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 16:28:00 +0900",http://www.m-i.kr/news/articleView.html?idxno=1122828,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다. 사진=카카오뱅크 매일일보 = 서효문 기자  |  카카오뱅크는 다양한 순간의... 
"카카오뱅크 기록통장, 출시 하루 만에 기부금 목표 1억원 돌파","Thu, 23 May 2024 15:12:00 +0900",https://www.newspim.com/news/view/20240523000750,"카카오뱅크는 SM엔터테인먼트와 손잡고 선보인 '기록통장 with NCT WISH'가 출시 하루 만에 기부금 목표 금액인 1억원을 돌파했다고 23일 밝혔다. 기록통장 with NCT WISH는 기록통장의 첫 아티스트 제휴 상품으로, NCT... "
"카카오뱅크, ‘발명의 날’ 특허청장 표창 수상","Thu, 23 May 2024 15:22:00 +0900",https://www.cnbnews.com/news/article.html?no=661038,지난 21일 서울 중구 대한상공회의소에서 열린 '발명의 날 기념식'에서 김경화 카카오뱅크 준법감시/법무팀장(오른쪽 두 번째)과 김시형 특허청장 직무대리(오른쪽 네 번째) 등이 특허청장 표창 수상 이후 기념촬영을 하고... 
"카카오뱅크, SM 손잡고 '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 09:27:00 +0900",https://n.news.naver.com/mnews/article/003/0012559646?sid=101,카카오뱅크가 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 기록통장은 사랑하는 대상과의 의미 있는 순간마다 모으기 규칙을 통해 저축하고 저축 순간을 기록할... 
"카카오뱅크, '발명의 날 행사'에서 특허청장 표창 수상","Thu, 23 May 2024 13:52:00 +0900",http://www.m-i.kr/news/articleView.html?idxno=1123131,카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다. 사진=카카오뱅크 매일일보 = 서효문 기자  |  카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이... 
"카카오뱅크, '발명의 날 행사'서 특허청장 표창 수상","Thu, 23 May 2024 11:41:00 +0900",https://n.news.naver.com/mnews/article/138/0002173904?sid=101,디지털데일리 권유승 기자] 카카오뱅크는 ‘제59회 발명의 날 기념식’에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 ‘발명의 날 행사’에서는 매년 분야별 발명 유공자... 
"카카오뱅크, 발명의 날 행사서 특허청장 표창 수상","Thu, 23 May 2024 09:04:00 +0900",https://www.viva100.com/main/view.php?key=20240523010006892,"카카오뱅크, 발명의 날 행사서 특허청장 표창 수상 카카오뱅크는 ‘제59회 발명의 날 기념식’에서 특허청장 표창을 수상했다고 23일 밝혔다.특허청이 주최하고 한국발명진흥회가 주관하는 ‘발명의 날 행사’에서는... "
"카카오뱅크, SM과 손잡고 '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 10:38:00 +0900",https://n.news.naver.com/mnews/article/421/0007554355?sid=101,카카오뱅크(323410)는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 2023년 4월 첫선을 보인 기록통장은 가장 사랑하는... 
"카카오뱅크, 발명의 날 기념식서 특허청장 표창 수상","Thu, 23 May 2024 10:36:00 +0900",http://www.shinailbo.co.kr/news/articleView.html?idxno=1877774,카카오뱅크는 지난 21일 ‘제59회 발명의 날 기념식’에서 특허청장 표창을 받았다고 23일 밝혔다. 카카오뱅크는 그간 비대면 모바일뱅킹 서비스 구현을 위한 다양한 기술을 개발해 이용자들의 금융 편의성을 높이... 
"카카오뱅크, '발명의 날 행사'서 특허청장 표창 수상","Thu, 23 May 2024 15:28:00 +0900",https://www.ziksir.com/news/articleView.html?idxno=58732,지난 21일 서울 중구 대한상공회의소에서 열린 '발명의 날 기념식'에서 김경화 카카오뱅크 준법감시/법무팀장(오른쪽 두번째)과 김시형 특허청장 직무대리(오른쪽 네번째) 등이 특허청장 표창 수상 이후 기념 촬영을 하고... 
"카카오뱅크, '발명의 날' 맞아 특허청장 표창 수상","Thu, 23 May 2024 10:02:00 +0900",https://www.cnet.co.kr/view/?no=20240523095100,카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다.특허청이 주최하고 한국발명진흥회가 주관하는 '발명의 날 행사'에서는 매년 분야별 발명 유공자(기업체 및 연구기관 대표 등)를... 
"카카오뱅크, 기술 공유 콘퍼런스 후원…&quot;개발자 성장 돕는다&quot;","Fri, 24 May 2024 09:52:00 +0900",https://www.businessplus.kr/news/articleView.html?idxno=61067,"사진=카카오뱅크 카카오뱅크는 개발자 기술 행사 후원사로 참여해 국내 개발자 성장을 돕는다고 24일 밝혔다. 카카오뱅크는 국내 서버 개발자, 안드로이드 개발자들의 기술 공유 콘퍼런스 '스프링캠프 2024'와... "
"카카오뱅크, 에코챌린저스 성과 공유회 개최","Mon, 20 May 2024 09:38:00 +0900",https://www.etoday.co.kr/news/view/2361346,"이투데이=김범근 기자 | 청년 봉사단 ‘카카오뱅크 에코챌린저스’ 제주,한강, DMZ서 생물 탐사 활동 등 진행 카카오뱅크는 청년 봉사단 ‘카카오뱅크 에코챌린저스’가 1기 활동을 마치고, 성과 공유회를 열었다고 20일... "
카카오뱅크 '발명의 날' 행사서 특허청장 표창,"Thu, 23 May 2024 17:22:00 +0900",https://www.ngetnews.com/news/articleView.html?idxno=506455,뉴스저널리즘 김혜민 기자 = 카카오뱅크는 '제59회 발명의 날 기념식'에서 특허청장 표창을 수상했다고 23일 밝혔다. 특허청이 주최하고 한국발명진흥회가 주관하는 '발명의 날 행사'에서는 매년 분야별 발명 유공자를... 
